    Аахен		Аа'хенъ (го'родъ)	
 	Сельджуки		Сельджу'ки	 
 	сельдь		се'льдь, се'льдью, сельде'й, сельдяно'й	 
 	Селькирк		Сельки'ркъ	 
 	сельские		се'льскіе (м. р.), се'льскія (ж. р. и ср. р.)	 
 	сельский		се'льскій, се'льскаго	 
 	сельского		се'льскаго	 
 	сельское		се'льское	 
 	сельскохозяйственный		се'льско-хозя'йственный, се'льско-хозя'йственнаго	 
 	сельтерская		се'льтерская (вода)	 
 	сельцо		сельцо'	 
 	селямлик		селямли'къ (публи'чный пріёмъ туре'цкимъ султа'номъ сано'вниковъ во вре'мя пра'здника байра'ма)	 
 	селяне		селя'не	 
 	селянин		селяни'нъ	 
 	селянка		селя'нка (ку'шанье изъ разли'чнаго мя'са и'ли ры'бы съ ки'слою капу'стою)	 
 	селятся		се'лятся	 
 	сем		сѣ'мъ (то тѣ'мъ, то сѣ'мъ)	 
 	сём		о сёмъ (объ э'томъ) — м. р. се'й (э'тотъ)	 
 	сём		о сёмъ (объ э'томъ) — ср. р. сіе' (э'то)	 
 	сём		сёмъ (въ сёмъ слу'чаѣ)	 
 	семафор		семафо'ръ	 
 	сёмга		сёмга	 
 	Семевский		Семе'вскій	 
 	семейка		семе'йка	 
 	семейная		семе'йная	 
 	семейного		семе'йнаго	 
 	семейное		семе'йное	 
 	семейные		семе'йные (м. р. — мужики'), семе'йныя (ж. р. и ср. р. — дѣла')	 
 	семейный		семе'йный, семе'йнаго, семе'йнымъ, семе'йныхъ, семе'йными	 
 	семейственность		семе'йственность	 
 	семейство		семе'йство, въ семе'йствѣ	 
 	Семела		Семе'ла	 
 	Семён		Семёнъ, Симео'нъ	 
 	семена		сѣмена'	 
 	семенить		семени'ть (идти'), сѣмени'ть (засѣва'ть)	 
 	семенной		сѣменно'й	 
 	Семёнов		Семёновъ Семёнъ Семёновичъ, о Семёновѣ Семёнѣ Семёновичѣ	 
 	семёновский		семёновскій, семёновскаго	 
 	Сементовский		Сементо'вскій	 
 	семерик		семери'къ (мѣ'ра, содержа'щая семь четверико'въ)	 
 	семёрка		семёрка	 
 	семеро		се'меро	 
 	семерых		семеры'хъ	 
 	семестр		семе'стръ (полови'на уче'бнаго го'да въ вы'сшихъ уче'бныхъ заведе'ніяхъ)	 
 	семечко		сѣ'мечко, сѣ'мечки, сѣ'мечекъ	 
 	семечковое		сѣ'мечковое, сѣ'мечковаго	 
 	семечковые		сѣ'мечковые (м. р.), сѣ'мечковыя (ж. р. и ср. р.)	 
 	семи		семи — пе'рвая часть сло'жныхъ словъ, пи'шется сли'тно, на концѣ' «и» даже пе'редъ гла'сными — семиарши'нный	 
 	семиаршинный		семиарши'нный	 
 	семиведёрный		семиведёрный	 
 	семивёрстный		семивёрстный	 
 	Семигалия		Семига'лія	 
 	Семиградская		Семигра'дская (о'бласть)	 
 	семик		семи'къ (весе'нній наро'дный пра'здникъ, пра'зднуется въ седьмо'й четве'ргъ по'слѣ Па'схи, сопровожда'ется плете'ніемъ вѣнко'въ изъ молоды'хъ берёзъ, пѣ'снями и и'грами)	 
 	семинария		семина'рія (сре'днее уче'бное заведе'ніе, быва'етъ духо'вная и учи'тельская)	 
 	семиотика		семіо'тика	 
 	Семипалатинск		Семипала'тинскъ	 
 	Семирадский		Семира'дскій	 
 	Семирамида		Семирами'да	 
 	Семиреченск		Семирѣ'ченскъ	 
 	Семиречье		Семирѣ'чье, въ Семирѣ'чьѣ	 
 	семирублёвый		семирублёвый	 
 	семитизм		семити'змъ	 
 	семиугольный		семиуго'льный	 
 	семиэтажный		семиэта'жный	 
 	семнадцать		семна'дцать (семна'дцать мгнове'ній весны')	 
 	семо		сѣ'мо и ова'мо (туда' и сюда', во всѣ' сто'роны) — уcтap.	 
 	семпель		се'мпель (въ ка'рточныхъ и'грахъ проста'я ста'вка)	 
 	Семпроний		Семпро'ній	 
 	сему		сему' (э'тому) — м. р. се'й (э'тотъ)	 
 	сему		сему' (э'тому) — ср. р. сіе' (э'то), не сіе'мъ!	 
 	сему		сему' (къ сему' слу'чаю)	 
 	семь		се'мь	 
 	семьдесят		се'мьдесятъ	 
 	семьёй		семьёй	 
 	семьсот		семьсо'тъ	 
 	семья		семья', въ семьѣ', семе'й, се'мьямъ, мн. се'мьи, изъ семьи'	 
 	семьянин		семьяни'нъ	 
 	семя		сѣ'мя, сѣ'мечко, род. п. мн. ч. сѣмя'нъ	 
 	семядоли		сѣмядо'ли	 
 	семяприёмник		сѣмяпріёмникъ	 
 	Сена		Се'на	 
 	Сенаар		Сенаа'ръ	 
 	Сенакский		Сена'кскій (уѣ'здъ)	 
 	сенат		сена'тъ, въ сена'тѣ	 
 	сенатор		сена'торъ	 
 	Сенатская		Сена'тская пло'щадь	 
 	сенатский		сена'тскій, сена'тскаго	 
 	Сен-Бернард		Сенъ-Берна'рдъ	 
 	Сен-Винцент		Сенъ-Винце'нтъ	 
 	Сен-Галлен		Сенъ-Га'лленъ	 
 	Сенгилей		Сенгиле'й	 
 	Сен-Готард		Сенъ-Гота'рдъ	 
 	Сен-Дени		Сенъ-Дени'	 
 	Сенегал		Сенега'лъ	 
 	Сенека		Сене'ка	 
 	сенечный		сѣ'нечный (сѣ'ни)	 
 	сенешаль		сенеша'ль (во Фра'нціи зва'ніе первонача'льно короле'вскаго ка'меръ-лаке'я, затѣ'мъ эконо'ма, а впослѣ'дствіи гла'внаго придво'рнаго сано'вника)	 
 	Сен-Жермен		Сенъ-Жерме'нъ	 
 	Сен-Жульен		Сенъ-Жулье'нъ	 
 	сени		сѣ'ни, сѣне'й, въ сѣня'хъ	 
 	сениор		сеніо'ръ	 
 	сениорат		сеніора'тъ (така'я систе'ма наслѣ'дованія, при кото'рой наслѣ'дуетъ ста'ршій въ семьѣ' изъ лицъ мужско'го по'ла, не обраща'я внима'нія на бо'льшую и'ли ме'ньшую бли'зость родства')	 
 	сенить		сѣни'ть	 
 	Сенкевич		Сенке'вичъ	 
 	Сен-Кентен		Сенъ-Кенте'нъ	 
 	Сен-Клер-Девилль		Сенъ-Клеръ-Деви'лль	 
 	Сен-Клу		Сенъ-Клу'	 
 	Сенковский		Сенко'вскій	 
 	Сен-Луи		Сенъ-Луи'	 
 	Сен-Мало		Сенъ-Мало'	 
 	Сен-Михель		Сенъ-Михе'ль	 
 	сенна		се'нна (лѣка'рственное расте'ніе)	 
 	Сенная		Сѣнна'я	 
 	сенник		сѣнни'къ	 
 	Сенно		Сѣ'нно	 
 	сено		сѣ'но, на сѣ'нѣ	 
 	сеновал		сѣнова'лъ, на сѣнова'лѣ	 
 	сенокос		сѣноко'съ, на сѣноко'сѣ	 
 	сенокосец		сѣноко'сецъ (родъ пауко'въ)	 
 	сеноподъёмник		сѣноподъёмникъ	 
 	Сен-Санс		Сенъ-Са'нсъ	 
 	сенсация		сенса'ція (си'льное впечатлѣ'ніе, произведённое на о'бщество нѣ'которымъ собы'тіемъ и'ли происше'ствіемъ)	 
 	Сен-Симон		Сенъ-Симо'нъ	 
 	сенситивный		сенсити'вный	 
 	сенсор		се'нсоръ	 
 	сенсуализм		сенсуали'змъ (филосо'фское уче'ніе, счита'ющее внѣ'шнія чу'вства еди'нственнымъ исто'чникомъ позна'нія)	 
 	Сент-Бёв		Сентъ-Бёвъ	 
 	Сент-Джонс		Сентъ-Джо'нсъ	 
 	сентенция		сенте'нція (нра'вственное изрече'ніе)	 
 	Сент-Илер		Сентъ-И'леръ	 
 	сентиментальный		сентимента'льный	 
 	Сент-Этьен		Сентъ-Этье'нъ	 
 	сентябрём		сентябрёмъ	 
 	сентябрь		сентя'брь, въ сентябрѣ', сентя'брьскій, девя'таго сентября', не сеньтя'брь!	 
 	сентябрьский		сентя'брьскій	 
 	сенцо		сѣнцо' (сѣ'но)	 
 	сенцы		сѣ'нцы (сѣ'ни), въ сѣ'нцахъ	 
 	сень		сѣ'нь, въ сѣни', подъ сѣ'нью	 
 	сеньор		сеньо'ръ, сеньёръ	 
 	сепаратизм		сепара'тизмъ (жела'ніе отпа'сть отъ це'ркви и'ли отъ госуда'рства для образова'нія отдѣ'льнаго о'бщества, религіо'знаго и'ли полити'ческаго)	 
 	сепаратный		сепара'тный (отдѣ'льный, самостоя'тельный)	 
 	сепаратор		сепара'торъ (ина'че центрофу'гъ, аппара'тъ при по'мощи кото'раго смѣ'си раздѣля'ются на ихъ составны'я ча'сти вслѣ'дствіе разли'чнаго влія'нія, ока'зываемого на э'ти послѣ'днія центробѣ'жной си'лой)	 
 	сепия		се'пія (тёмнокоричневая кра'ска)	 
 	септаккорд		септакко'рдъ (акко'рдъ, состоя'щій изъ основно'го то'на, те'рціи, кви'нты и се'птимы)	 
 	септет		септе'тъ (музыка'льное сочине'ніе, напи'санное для семи' разли'чныхъ инструме'нтовъ и'ли для семи' голосо'въ)	 
 	септима		се'птима (музыка'льный интерва'лъ)	 
 	септический		септи'ческій (гни'лостный)	 
 	сер		сѣ'ръ, сѣра', сѣ'ры, сѣ'ро	 
 	сера		сѣ'ра (вещество') и сѣра' (сѣ'рая)	 
 	Серадзь		Сѣра'дзь	 
 	сераль		сера'ль	 
 	Серао		Сера'о	 
 	Серапион		Серапіо'нъ	 
 	Серафим		Серафи'мъ	 
 	Серафима		Серафи'ма	 
 	Серахс		Сера'хсъ	 
 	серб		се'рбъ	 
 	сербаз		серба'зъ (солда'тъ регуля'рной перси'дской пѣхо'ты)	 
 	Сербия		Се'рбія	 
 	Сервантес		Серва'нтесъ	 
 	сервер		се'рверъ, на се'рверѣ	 
 	сервиз		серви'зъ	 
 	сервилизм		сервили'змъ (раболѣ'пство изъ стра'ха и'ли ра'ди вы'годы пе'редъ си'льнымъ и'ли могу'щественнымъ лицо'мъ)	 
 	Сервий Тулий		Се'рвій Ту'лій	 
 	Сервилий		Серви'лій	 
 	сервировка		сервиро'вка (убо'рка стола' столо'вымъ и'ли ча'йнымъ прибо'ромъ)	 
 	сервитут		сервиту'тъ (пра'во на по'льзованіе чужо'ю со'бственностью въ опредѣлённыхъ размѣ'рахъ)	 
 	Сергач		Серга'чъ	 
 	Сергеев		Сергѣ'евъ, о Сергѣ'ѣ Сергѣ'евичѣ Сергѣ'евѣ	 
 	Сергеевич		Сергѣ'евичъ (о'тчество)	 
 	Сергеевич		Сергѣе'вичъ (фами'лія)	 
 	Сергей		Сергѣ'й Сергѣ'евичъ Сергѣ'евъ, о Сергѣ'ѣ Сергѣ'евичѣ Сергѣ'евѣ	 
 	Сергиев		Се'ргіевъ (поса'дъ)	 
 	Сергиевск		Се'ргіевскъ	 
 	Сергий		Се'ргій	 
 	Сергиополь		Сергіопо'ль	 
 	сердечко		серде'чко	 
 	сердечнее		серде'чнѣе	 
 	сердечник		серде'чникъ	 
 	сердечного		серде'чнаго	 
 	сердечное		серде'чное	 
 	сердечные		серде'чные (м. р.), серде'чныя (ж. р. и ср. р.)	 
 	сердечный		серде'чный, серде'чнаго	 
 	сердито		серди'то, серди'тое	 
 	сердиться		серди'ться	 
 	сердитые		серди'тые (м. р.), серди'тыя (ж. р. и ср. р.)	 
 	сердитый		серди'тый, серди'таго	 
 	Сердоболь		Сердобо'ль	 
 	сердобольный		сердобо'льный	 
 	Сердобск		Сердо'бскъ	 
 	сердолик		сердоли'къ (карнео'лъ, цѣ'нный ка'мень кра'снаго цвѣ'та)	 
 	сердце		се'рдце, въ са'мое се'рдцѣ, се'рдца, мн. сердца', се'рдцемъ, въ сердца'хъ, серде'цъ; къ се'рдцу	 
 	сердцебиение		сердцебіе'ніе (болѣ'зненное ускоре'ніе серде'чной дѣ'ятельности безъ анатоми'ческихъ измѣне'ній, ча'ще всего' у люде'й не'рвныхъ подъ влія'ніемъ волне'нія)	 
 	сердцеведец		сердцевѣ'децъ	 
 	сердцевина		сердцеви'на	 
 	сердцеед		сердцеѣ'дъ	 
 	сердюки		сердюки' (казаки' гва'рдіи ге'тмана)	 
 	сердяга		сердя'га	 
 	сердящийся		сердя'щійся	 
 	серебрение		серебре'ніе	 
 	серебреник		сере'бреникъ	 
 	серебрённый		серебрённый, серебрённаго	 
 	серебристые		серебри'стые (м. р.), серебри'стыя (ж. р. и ср. р.)	 
 	серебристый		серебри'стый, серебри'стаго, серебри'стое	 
 	серебро		серебро', въ серебрѣ'	 
 	серебрянка		серебря'нка	 
 	серебряные		сере'бряные (м. р.), сере'бряныя (ж. р. и ср. р.)	 
 	серебряный		сере'бряный, сере'брянаго	 
 	середа		середа'	 
 	середи		середи' и сере'дь, среди' и сре'дь	 
 	середина		середи'на и среди'на, на середи'нѣ, въ середи'нѣ, посереди'нѣ	 
 	серединка		середи'нка на полови'нку, середи'на на полови'ну	 
 	серединный		середи'нный и среди'нный	 
 	серёдка		серёдка, серёдочка	 
 	середняк		середня'къ	 
 	середь		сере'дь и сре'дь	 
 	серее		сѣрѣ'е	 
 	сереет		сѣрѣ'етъ, сѣрѣ'ешь, сѣрѣ'ютъ, сѣрѣ'емъ	 
 	Серёжа		Серёжа, Серёженька	 
 	Серёженька		Серёженька	 
 	серёжка		серёжка (въ бота'никѣ соцвѣ'тіе, въ ро'дѣ ко'лоса, съ мя'гкимъ, пови'слымъ сте'ржнемъ)	 
 	серенада		серена'да (вече'рняя и'ли ночна'я пѣ'сня, исполня'емая подъ аккомпанеме'нтъ стру'ннаго инструме'нта)	 
 	серенький		сѣ'ренькій	 
 	серенько		сѣ'ренько	 
 	сереть		сѣрѣ'ть, сѣрѣ'ешь, сѣрѣ'емъ, сѣрѣ'ютъ	 
 	сержант		сержа'нтъ	 
 	сериал		серіа'лъ, въ серіа'лѣ	 
 	серийный		сері'йный	 
 	серия		се'рія, се'ріей, се'ріи, се'рій	 
 	серко		сѣрко' (о ло'шади)	 
 	сермяга		сермя'га (то'лстая некра'шенная мате'рія въ ро'дѣ сукна')	 
 	сермяжный		сермя'жный	 
 	серна		се'рна	 
 	сернистый		сѣ'рнистый	 
 	серное		сѣ'рное	 
 	сернокислый		сѣрноки'слый	 
 	серные		сѣ'рные (м. р.), сѣ'рныя (ж. р. и ср. р.)	 
 	серный		сѣ'рный, сѣ'рнаго	 
 	серо		сѣ'ро	 
 	Серов		Сѣро'въ	 
 	серого		сѣ'раго (отъ сѣ'рый)	 
 	серое		сѣ'рое	 
 	серозёмный		сѣрозёмный	 
 	серозный		серо'зный	 
 	серость		сѣ'рость	 
 	серп		се'рпъ	 
 	серпантин		серпанти'нъ	 
 	Серпейск		Серпе'йскъ	 
 	серпентин		серпенти'нъ (минера'лъ)	 
 	Серпец		Серпе'цъ	 
 	серпик		се'рпикъ	 
 	Серпухов		Се'рпуховъ	 
 	серпянка		серпя'нка (гру'бая, рѣ'дкая льняна'я и'ли пе'ньковая тка'нь)	 
 	Серрано		Серра'но	 
 	Серре		Серре'	 
 	серсо		серсо' (игра', состоя'щая въ переки'дываніи кольца' посре'дствомъ па'лочекъ)	 
 	сертификат		сертифика'тъ и цертифика'тъ (удостовѣре'ніе, свидѣ'тельство)	 
 	Серторий		Серто'рій	 
 	серчать		серча'ть, осерча'ть	 
 	серые		сѣ'рые (м. р.), сѣ'рыя (ж. р. и ср. р.)	 
 	серый		сѣ'рый, сѣ'раго	 
 	серьга		серьга', се'рьги, серёгъ, серьга'мъ, въ серьгѣ'	 
 	серьёзнее		серьёзнѣе	 
 	серьёзничать		серьёзничать	 
 	серьёзно		серьёзно и серіо'зно	 
 	серьёзного		серьёзнаго	 
 	серьёзное		серьёзное	 
 	серьёзные		серьёзные (м. р.), серьёзныя (ж. р. и ср. р.)	 
 	серьёзный		серьёзный и серіо'зный	 
 	Серяков		Сѣряко'въ	 
 	сеслерия		сесле'рія	 
 	сессия		се'ссія	 
 	сестёр		сестёръ	 
 	сестерций		сесте'рцій (дре'вне-ри'мская сере'бряная моне'та)	 
 	сестра		сестра', къ сестрѣ', сёстры, сестёръ, сёстрамъ но всѣ'мъ сестра'мъ по серьга'мъ	 
 	сестрёнка		сестрёнка, къ сестрёнкѣ, сестрёнкинъ	 
 	сестрин		се'стринъ	 
 	сестринский		се'стринскій	 
 	сестрица		сестри'ца, къ сестри'цѣ, сестри'цынъ	 
 	сестричка		сестри'чка, къ сестри'чкѣ, сестри'чекъ, сестри'чкинъ	 
 	Сестрорецк		Сестрорѣ'цкъ, въ Сестрорѣ'цкѣ	 
 	сесть		сѣ'сть	 
 	сетевой		сѣтево'й	 
 	сетеподъёмник		сѣтеподъёмникъ	 
 	сети		сѣ'ти, попа'лись въ сѣ'ти	 
 	сетка		сѣ'тка	 
 	сетование		сѣ'тованіе, сѣ'тованія	 
 	сетовать		сѣ'товать	 
 	Сетоз		Сето'зъ	 
 	Сетт		Се'ттъ	 
 	сеттер		се'ттеръ	 
 	Сетунь		Сѣ'тунь	 
 	Сетунька		Сѣ'тунька	 
 	сетую		сѣ'тую, сѣ'туетъ, сѣ'туемъ, сѣ'туешь, сѣ'туютъ	 
 	сетчатка		сѣтча'тка	 
 	сетчатый		сѣ'тчатый	 
 	сеть		сѣ'ть, въ сѣти' и попа'лись въ сѣ'ти, сѣте'й, сѣтево'й	 
 	Сеул		Сеу'лъ	 
 	сецессия		сеце'ссія (сепарати'змъ)	 
 	сеча		сѣ'ча	 
 	Сечени		Сече'ни	 
 	сечение		сѣче'ніе	 
 	сечённый		сѣчённый	 
 	Сеченов		Сѣ'ченовъ	 
 	сечень		сѣ'чень	 
 	сечёт		сѣчётъ	 
 	сечка		сѣ'чка	 
 	сечь		сѣ'чь (засѣ'къ)	 
 	Сечь		Сѣ'чь, въ Сѣчи' (Запоро'жская Сѣ'чь — самоуправля'ющаяся организа'ція каза'чества на Укра'йнѣ въ XVI-XVIII вѣка'хъ)	 
 	сею		се'ю (э'тою) — ж. р. сія' (э'та)	 
 	сеялка		сѣ'ялка	 
 	сеянец		сѣ'янецъ	 
 	сеятель		сѣ'ятель	 
 	сеять		сѣ'ять, сѣ'ю, сѣ'ешь	 
 	сеяться		сѣ'яться, сѣ'ются, сѣ'ешься, сѣ'емся	 
 	сжаренный		сжа'ренный	^
 	сжатие		сжа'тіе	 
 	сжёванный		сжёванный	 
 	сжёгший		сжёгшій	 
 	сжечь		сже'чь, сожгу'тъ, сожже'нъ	 
 	сживёт		сживётъ	 
 	сжимаемость		сжима'емость	 
 	сжуёт		сжуётъ	 
 	сзади		сза'ди	^
 	Сиам		Сіа'мъ	^
 	сибирские		сиби'рскіе (м. р.), сиби'рскія (ж. р. и ср. р.)	 
 	сибирский		сиби'рскій	 
 	сибирского		сиби'рскаго	 
 	сибирское		сиби'рское	 
 	Сибирь		Сиби'рь (а какъ ещё по-ва'шему ей писа'ться?)	 
 	сибиряк		сибиря'къ, о сибирякѣ'	 
 	сибиряки		сибиряки'	 
 	сибирячка		сибиря'чка, о сибиря'чкѣ	 
 	сиверко		си'верко	 
 	Сиверс		Си'версъ	 
 	Сивцев Вражек		Си'вцевъ-Вра'жекъ	 
 	сиганёт		сиганётъ	 
 	сигара		сига'ра	 
 	сигарета		сигаре'та	 
 	сигаретка		сигаре'тка (папиро'са, свёрнутая изъ ме'лкаго табаку', завёрнутаго, вмѣ'сто бума'ги, въ таба'чный ли'стъ)	 
 	сигнёт		сигнётъ	 
 	сидевший		сидѣ'вшій	 
 	сидел		сидѣ'лъ, сидѣ'ла, сидѣ'ли	 
 	сиделец		сидѣ'лецъ	 
 	сиделка		сидѣ'лка	 
 	сиделось		сидѣ'лось (ему' не сидѣ'лось)	 
 	сидение		сидѣ'ніе (дѣ'йствіе), но сидѣ'нье (мѣ'сто)	 
 	сидень		си'день (си'день-си'днемъ)	 
 	сиденье		сидѣ'нье (мѣ'сто), но сидѣ'ніе (дѣ'йствіе)	 
 	сиденьице		сидѣ'ньице	 
 	сидеризм		сидери'змъ	 
 	сидеть		сидѣ'ть но сѣдѣ'ть; сидмя' сидѣ'ть, си'днемъ сидѣ'ть	 
 	сидеться		сидѣ'ться (ему' на мѣ'стѣ не сиди'тся)	 
 	сидите		сиди'те	 
 	Сидней		Сидне'й	 
 	сиднем		си'днемъ (си'день-си'днемъ)	 
 	Сидор		Си'доръ	 
 	сидящего		сидя'щаго	 
 	сидящие		сидя'щіе (м. р.), сидя'щія (ж. р. и ср. р.)	 
 	сидящий		сидя'щій, сидя'щаго, сидя'щихъ, сидя'щей, сидя'щемъ	 
 	сие		сіе' (э'то) не сіё!, сего' (э'того), сему' (э'тому), симъ (э'тимъ), о сёмъ (объ э'томъ) — ср. р., не сіёмъ!	 
 	Сиена		Сіе'на	 
 	Сиес		Сіе'съ	 
 	сиеста		сіе'ста (въ Испа'ніи полу'денное вре'мя и о'тдыхъ во вре'мя полу'дня)	 
 	сизарём		сизарёмъ	 
 	сизенький		си'зенькій	 
 	Сизиф		Сизи'фъ	 
 	сии		сіи' (э'ти), сихъ (э'тихъ), симъ (э'тимъ), си'ми (э'тими), о сихъ (объ э'тихъ) — мн. ч.	 
 	сикера		сике'ра (крѣ'пкій стари'нный дре'вне-ру'сскій алкого'льный напи'токъ, похо'жій на медову'ху)	 
 	Сикианг		Сикіа'нгъ	 
 	Сикион		Сикіо'нъ	 
 	сиккатив		сиккати'въ (вещество', ускоря'ющее высыха'ніе ма'селъ, кра'сокъ и ла'ковъ)	 
 	сикспенс		сикспе'нсъ (сере'бряная моне'та въ 6 пе'нсовъ)	 
 	сила		си'ла, въ си'лѣ	 
 	Сила		Си'ла	 
 	Силан		Сила'нъ	 
 	силач		сила'чъ, силачёмъ, о силачѣ'	 
 	Силезия		Силе'зія	 
 	Силен		Силе'нъ	 
 	силён		силёнъ	 
 	силёнка		силёнка	 
 	Силистрия		Сили'стрія	 
 	силомер		силомѣ'ръ (динамо'метръ)	 
 	силуэт		силуэ'тъ (рису'нокъ, представля'ющій тѣнь изобража'емаго предме'та)	 
 	Сильвестр		Сильве'стръ	 
 	Сильвий		Си'львій	 
 	сильнее		сильнѣ'е, сильнѣ'й, сильнѣ'йшій	 
 	сильней		сильнѣ'й, сильнѣ'е	 
 	сильнейшее		сильнѣ'йшее	 
 	сильнейший		сильнѣ'йшій, сильнѣ'йшаго	 
 	сильное		си'льное	 
 	сильнонапряжённый		сильнонапряжённый	 
 	сильнопересечённый		сильнопересѣчённый	 
 	сильносолёный		сильносолёный	 
 	сильные		си'льные (м. р.), си'льныя (ж. р. и ср. р.)	 
 	сильный		си'льный, си'льнаго	 
 	сильф		си'льфъ (фантасти'ческій духъ, обита'ющій въ во'здухѣ и всегда' гото'вый къ услу'гамъ люде'й)	 
 	сильфида		сильфи'да (си'льфъ же'нскаго ро'да)	 
 	сим		симъ (э'тимъ) — м. р. се'й (э'тотъ)	 
 	сим		симъ (э'тимъ) — мн. ч. сіи' (э'ти)	 
 	сим		симъ (э'тимъ) — ср. р. сіе' (э'то)	 
 	симбиоз		симбіо'зъ (сожи'тельство разноро'дныхъ органи'змовъ)	 
 	символ		си'мволъ	 
 	Символ веры		Сѵ'мволъ вѣ'ры (церк.), но си'мволъ	 
 	символизирует		символизи'руетъ	 
 	символист		символи'стъ (въ литерату'рѣ то же, что декаде'нтъ)	 
 	символический		символи'ческій	 
 	Симеиз		Симеи'зъ	 
 	Сименс		Си'менсъ	 
 	Симеон		Симео'нъ, Семёнъ	 
 	сими		си'ми (э'тими) — мн. ч. сіи' (э'ти), не сіи'ми!	 
 	сим извещаем		симъ извѣща'емъ	 
 	симметрия		симме'трія	 
 	Симферополь		Симферо'поль	 
 	симфония		симфо'нія	 
 	сине		си'не (си'нее — си'не мо'ре)	 
 	синева		синева', но синѣ'вшій	 
 	синего		си'няго	 
 	синедрион		синедріо'нъ (вы'сшее суди'лище у евре'евъ со времёнъ Маккаве'евъ)	 
 	синее		синѣ'е, синѣ'й (бо'лѣе си'нее), но си'нее	 
 	синеет		синѣ'етъ, синѣ'ете, синѣ'емъ, синѣ'ешь, синѣ'ютъ	 
 	синезис		сине'зисъ (непра'вильное согласова'ніе сло'въ)	 
 	синей		си'ней (си'няя), синѣ'й (синѣ'е)	 
 	синекдоха		сине'кдоха (ритори'ческая фигу'ра, допуска'ющая употребле'ніе ча'сти вмѣ'сто цѣ'лаго, ча'стнаго вмѣ'сто о'бщаго, еди'нственнаго числа' вмѣ'сто мно'жественнаго, со'бственнаго и'мени вмѣ'сто нарица'тельнаго)	 
 	синекура		синеку'ра (до'лжность, даю'щая большо'й дохо'дъ и не тре'бующая труда')	 
 	синель		сине'ль (шёлковые шнурки', похо'жіе на ба'рхатъ, изъ кото'рыхъ вя'жутъ весьма' то'нкіе шарфы', косы'нки), шени'ль; сине'лька, сине'левый, сине'льный	 
 	синематограф		синемато'графъ	 
 	синённый		синённый	 
 	синенький		си'ненькій	 
 	синеокий		синео'кій	 
 	синергизм		синерги'змъ	 
 	синеть		синѣ'ть, синѣ'вшій, но си'нее	 
 	Синеус		Си'неусъ	 
 	синёхонький		синёхонькій	 
 	синешейка		синеше'йка (вара'кушка, небольша'я пѣ'вчая пти'ца семе'йства дроздо'выхъ)	 
 	синие		си'ніе (м. р.), си'нія (ж. р. и ср. р.)	 
 	синий		си'ній, си'няго, синѣ'е но си'нее	 
 	синкретизм		синкрети'змъ (въ филосо'фіи нѣ'что въ ро'дѣ компроми'сса ме'жду вражде'бными систе'мами)	 
 	Синод		Сино'дъ и Сѵно'дъ (церк.)	 
 	синодальный		синода'льный и сѵнода'льный (церк.)	 
 	синонимический		синоними'ческій (явля'ющійся сино'нимомъ, одина'ковый по смы'слу)	 
 	синтаксический		синтакси'ческій и синтакти'ческій	 
 	синтез		си'нтезъ (логи'ческій пріёмъ и'ли ме'тодъ, восхожде'ніе отъ просто'го къ сло'жному; въ ло'гикѣ — спо'собъ образова'нія сужде'ній путёмъ соедине'нія просты'хъ поня'тій въ одно' сло'жное но'вое поня'тіе; противополага'ется ана'лизу)	 
 	синтетический		синтети'ческій (относя'щійся къ си'нтезу, состоя'щій въ си'нтезѣ, получа'емый путёмъ си'нтеза)	 
 	синьор		синьо'ръ (господи'нъ)	 
 	синьора		синьо'ра (госпожа')	 
 	Синьорелли		Синьоре'лли	 
 	синъицюань		синъицюа'нь	 
 	Сион		Сіо'нъ, въ Сіо'нѣ	 
 	сионизм		сіони'змъ (обще'ственное движе'ніе среди' евре'евъ, напра'вленное къ возрожде'нію своего' націона'льнаго существова'нія въ Палести'нѣ)	 
 	сипеть		сипѣ'ть	 
 	сирена		сире'на	 
 	сиреневый		сире'невый	 
 	сирень		сире'нь	 
 	сиречь		си'рѣчь (сoюзъ, ины'ми слова'ми)	 
 	сирийский		сирі'йскій	 
 	Сириус		Си'ріусъ	 
 	Сирия		Си'рія	 
 	сироп		сиро'пъ, въ сиро'пѣ	 
 	сирота		сирота', о сиротѣ', мн. сиро'ты	 
 	сисситии		сисси'тіи (въ Спа'ртѣ — обще'ственные обѣ'ды)	 
 	система		систе'ма, о систе'мѣ	 
 	систематический		системати'ческій	 
 	системное		систе'мное	 
 	системные		систе'мные (м. р.), систе'мныя (ж. р. и ср. р.)	 
 	системный		систе'мный, систе'мнаго	 
 	ситец		си'тецъ, си'тцемъ, си'тцевъ, рису'нокъ на си'тцѣ	 
 	ситечко		си'течко	 
 	ситуация		ситуа'ція, въ ситуа'ціи, ситуа'ціей	 
 	ситцевые		си'тцевые (м. р.), си'тцевыя (ж. р. и ср. р.)	 
 	ситцевый		си'тцевый	 
 	сих		о сихъ (объ э'тихъ) — мн. ч. сіи' (э'ти)	 
 	сих		сихъ (э'тихъ), не сіи'хъ! — мн. ч. сіи' (э'ти)	 
 	Сихем		Сихе'мъ	 
 	Сицилия		Сици'лія	 
 	Сициний		Сици'ній	 
 	Сицкие		Си'цкіе	 
 	Сиф		Си'ѳъ	 
 	сифилитический		сифилити'ческій, сифили'ческій	 
